week_hour_start,week_start,hour_start,solare,batterie,import - export,produzione_rimanente,load,solar_curtailment_mw_smooth,lmp_day_ahead_hourly,lmp_real_time_15_min
mercoledì 13:15:00,mercoledì,13:15:00,16928.4,-4140,-2995,9083,18409,2015.2,-16.126198,-15.622046000000001
mercoledì 13:20:00,mercoledì,13:20:00,16870.4,-4035.6,-3049,9129.8,18414.4,2036.6000000000001,-16.126198,-15.622046000000001
mercoledì 13:25:00,mercoledì,13:25:00,16772,-3949,-3064.8,9187.8,18465,2058,-16.126198,-15.622046000000001
mercoledì 13:30:00,mercoledì,13:30:00,16688.4,-3794,-3057.2,9213.8,18506.2,2079.4,-16.126198,-16.229424
mercoledì 13:35:00,mercoledì,13:35:00,16736.2,-3736.6,-3164,9209,18542.2,2100.8,-16.126198,-16.229424
mercoledì 13:40:00,mercoledì,13:40:00,16707.4,-3699.2,-3182.8,9251.4,18609.8,2122.2,-16.126198,-16.229424
mercoledì 13:45:00,mercoledì,13:45:00,16696.8,-3733.6,-3123.4,9306.6,18672.2,2143.6,-16.126198,-18.537532
mercoledì 13:50:00,mercoledì,13:50:00,16687.6,-3747.2,-3104,9386.8,18756.8,2165,-16.126198,-18.537532
mercoledì 13:55:00,mercoledì,13:55:00,16573.8,-3579,-3138.2,9416.2,18801.8,2186.4,-16.126198,-18.537532
mercoledì 14:00:00,mercoledì,14:00:00,16626.2,-3557.2,-3155.2,9424.4,18841.4,2207.8,-16.342292,-17.548299999999998
mercoledì 14:05:00,mercoledì,14:05:00,16521,-3518.2,-3122,9531,18872.4,2206.0666666666666,-16.342292,-17.548299999999998
mercoledì 14:10:00,mercoledì,14:10:00,16371.2,-3469,-3062.6,9675.2,18924.6,2204.3333333333335,-16.342292,-17.548299999999998
mercoledì 14:15:00,mercoledì,14:15:00,16363.4,-3495.6,-3003.4,9686.2,18958.2,2202.6,-16.342292,-18.1204
mercoledì 14:20:00,mercoledì,14:20:00,16330.8,-3489.8,-2928.4,9734.6,19007.2,2200.866666666667,-16.342292,-18.1204
mercoledì 14:25:00,mercoledì,14:25:00,16297,-3322.6,-3035.4,9777.2,19049.8,2199.133333333333,-16.342292,-18.1204
mercoledì 14:30:00,mercoledì,14:30:00,16279.4,-3219.6,-3074,9800,19114.2,2197.4,-16.342292,-20.544816
mercoledì 14:35:00,mercoledì,14:35:00,16345.2,-3219.4,-3139.2,9843.8,19173.4,2195.6666666666665,-16.342292,-20.544816
mercoledì 14:40:00,mercoledì,14:40:00,16157.8,-3058.2,-3038.2,9900.6,19263.6,2193.9333333333334,-16.342292,-20.544816
mercoledì 14:45:00,mercoledì,14:45:00,15963.4,-2780.2,-3056.6,9943.8,19344,2192.2,-16.342292,-20.720218
mercoledì 14:50:00,mercoledì,14:50:00,15941,-2465.6,-3254.2,9972.8,19458,2190.4666666666667,-16.342292,-20.720218
mercoledì 14:55:00,mercoledì,14:55:00,15960.8,-2373,-3305.4,9999.4,19552,2188.733333333333,-16.342292,-20.720218
mercoledì 15:00:00,mercoledì,15:00:00,15890.8,-2333.6,-3249.6,10027.4,19650.8,2187,-15.167624,-20.117856
mercoledì 15:05:00,mercoledì,15:05:00,15784,-2435.6,-3126.2,10104.2,19686.8,2175.833333333333,-15.167624,-20.117856
mercoledì 15:10:00,mercoledì,15:10:00,15636,-2354,-3017.4,10158.8,19736.8,2164.666666666667,-15.167624,-20.117856
mercoledì 15:15:00,mercoledì,15:15:00,15546.6,-2250,-2899.6,10183.2,19912.8,2153.5,-15.167624,-18.743506
mercoledì 15:20:00,mercoledì,15:20:00,15471.4,-2086.8,-2897.4,10208,20028.2,2142.3333333333335,-15.167624,-18.743506
mercoledì 15:25:00,mercoledì,15:25:00,15379.6,-1862.2,-2967.4,10267.4,20148.2,2131.1666666666665,-15.167624,-18.743506
mercoledì 15:30:00,mercoledì,15:30:00,15276,-1756,-2943.2,10382.6,20291.2,2120,-15.167624,-16.579412
mercoledì 15:35:00,mercoledì,15:35:00,15358.6,-1691.8,-3066.4,10469.8,20418,2108.833333333333,-15.167624,-16.579412
mercoledì 15:40:00,mercoledì,15:40:00,15412.2,-1608.2,-3123.6,10506.8,20584.8,2097.666666666667,-15.167624,-16.579412
mercoledì 15:45:00,mercoledì,15:45:00,15321,-1390.8,-3139.2,10512.2,20712.2,2086.5,-15.167624,-16.538306
mercoledì 15:50:00,mercoledì,15:50:00,15303.6,-1183.4,-3202.4,10576.6,20883.4,2075.333333333333,-15.167624,-16.538306
mercoledì 15:55:00,mercoledì,15:55:00,15220.8,-1123.6,-3129,10665.4,21012.4,2064.166666666667,-15.167624,-16.538306
mercoledì 16:00:00,mercoledì,16:00:00,15133.8,-1180,-2990.6,10802.4,21152.8,2053,-10.760356,-18.380486
mercoledì 16:05:00,mercoledì,16:05:00,15003.2,-1547.6,-2754.2,10990.2,21117.2,2017.5333333333333,-10.760356,-18.380486
mercoledì 16:10:00,mercoledì,16:10:00,14885,-1718.2,-2384.8,11019.4,21181.4,1982.0666666666666,-10.760356,-18.380486
mercoledì 16:15:00,mercoledì,16:15:00,14780.4,-1503.2,-2322.2,11019.2,21382,1946.6,-10.760356,-18.32243
mercoledì 16:20:00,mercoledì,16:20:00,14690.6,-1227.6,-2372,11107,21572.8,1911.1333333333334,-10.760356,-18.32243
mercoledì 16:25:00,mercoledì,16:25:00,14818.8,-1028.4,-2534.2,11177.8,21791.8,1875.6666666666665,-10.760356,-18.32243
mercoledì 16:30:00,mercoledì,16:30:00,14707.2,-842.2,-2504.8,11248,21939.4,1840.2,-10.760356,-15.0751
mercoledì 16:35:00,mercoledì,16:35:00,14795,-780.2,-2571.6,11341,22137.4,1804.7333333333333,-10.760356,-15.0751
mercoledì 16:40:00,mercoledì,16:40:00,14792,-801,-2477,11461.4,22348.6,1769.2666666666667,-10.760356,-15.0751
mercoledì 16:45:00,mercoledì,16:45:00,14822.6,-856.6,-2333.8,11544.6,22543,1733.8,-10.760356,-10.968250000000001
mercoledì 16:50:00,mercoledì,16:50:00,14704.2,-759,-2264.8,11650,22722.8,1698.3333333333333,-10.760356,-10.968250000000001
mercoledì 16:55:00,mercoledì,16:55:00,14511.8,-643.8,-2092.2,11733,22892.8,1662.8666666666668,-10.760356,-10.968250000000001
mercoledì 17:00:00,mercoledì,17:00:00,14329.6,-637.6,-1843.8,11819.8,23090.6,1627.4,1.5968100000000003,-14.20329
mercoledì 17:05:00,mercoledì,17:05:00,14091.4,-947,-1540.8,12052.4,23159,1524.9166666666667,1.5968100000000003,-14.20329
mercoledì 17:10:00,mercoledì,17:10:00,13945.6,-1106.2,-1189.6,12170,23373.6,1422.4333333333334,1.5968100000000003,-14.20329
mercoledì 17:15:00,mercoledì,17:15:00,13877.8,-977.8,-1080.2,12241.2,23560.8,1319.95,1.5968100000000003,-6.55108
mercoledì 17:20:00,mercoledì,17:20:00,13767.6,-776.2,-1109.6,12407.2,23801.2,1217.4666666666667,1.5968100000000003,-6.55108
mercoledì 17:25:00,mercoledì,17:25:00,13634.8,-496.8,-1168.4,12539.6,24013.8,1114.9833333333333,1.5968100000000003,-6.55108
mercoledì 17:30:00,mercoledì,17:30:00,13526,-56.8,-1407.4,12607.8,24212.4,1012.5,1.5968100000000003,7.584396
mercoledì 17:35:00,mercoledì,17:35:00,13468,105.4,-1533,12807.4,24374,910.0166666666665,1.5968100000000003,7.584396
mercoledì 17:40:00,mercoledì,17:40:00,13273.6,123.2,-1401.2,13036.4,24584.2,807.5333333333334,1.5968100000000003,7.584396
mercoledì 17:45:00,mercoledì,17:45:00,13025.6,192.6,-1266,13256.6,24780.6,705.05,1.5968100000000003,13.585416
mercoledì 17:50:00,mercoledì,17:50:00,12743.2,175.2,-1150,13587.4,24993,602.5666666666666,1.5968100000000003,13.585416
mercoledì 17:55:00,mercoledì,17:55:00,12268.8,277.2,-878.4,13860,25141.4,500.0833333333334,1.5968100000000003,13.585416
mercoledì 18:00:00,mercoledì,18:00:00,11741.6,275.2,-507.6,14162.6,25329,397.6,28.943842,5.390224
mercoledì 18:05:00,mercoledì,18:05:00,11130.6,-66.2,-53.8,14509.6,25292.2,364.5,28.943842,5.390224
mercoledì 18:10:00,mercoledì,18:10:00,10441.8,49.2,308.6,14719,25310.8,331.40000000000003,28.943842,5.390224
mercoledì 18:15:00,mercoledì,18:15:00,9797.2,387.2,622.6,14878.8,25463.8,298.3,28.943842,17.189988
mercoledì 18:20:00,mercoledì,18:20:00,9163.8,619.6,871.6,15191.2,25637.2,265.20000000000005,28.943842,17.189988
mercoledì 18:25:00,mercoledì,18:25:00,8505.8,827,1284,15388.6,25812.4,232.09999999999997,28.943842,17.189988
mercoledì 18:30:00,mercoledì,18:30:00,7778.6,1102.8,1669.4,15580,25978.4,199,28.943842,34.623942
mercoledì 18:35:00,mercoledì,18:35:00,7053.4,1489,1980.2,15764,26147.6,165.89999999999998,28.943842,34.623942
mercoledì 18:40:00,mercoledì,18:40:00,6332.2,1996.6,2129.8,15940.8,26284.2,132.8,28.943842,34.623942
mercoledì 18:45:00,mercoledì,18:45:00,5608.2,2421.4,2345.8,16137.4,26438.4,99.7,28.943842,49.909906
mercoledì 18:50:00,mercoledì,18:50:00,4935.2,2859,2489.4,16370.8,26585.8,66.6,28.943842,49.909906
mercoledì 18:55:00,mercoledì,18:55:00,4263.2,3339.8,2616,16541.8,26708.2,33.500000000000014,28.943842,49.909906
mercoledì 19:00:00,mercoledì,19:00:00,3631.6,3654.6,2864.6,16696.4,26807.2,0.4,42.817358,30.257804
mercoledì 19:05:00,mercoledì,19:05:00,3027.6,4394,2552.8,16857,26758.4,0.36666666666666664,42.817358,30.257804
mercoledì 19:10:00,mercoledì,19:10:00,2497.2,4847.4,2665.4,16936,26799,0.33333333333333337,42.817358,30.257804
mercoledì 19:15:00,mercoledì,19:15:00,2016,5083.2,2849.6,17062.2,26892.6,0.3,42.817358,35.037744000000004
mercoledì 19:20:00,mercoledì,19:20:00,1602.2,5342.2,2914.4,17217.4,27018.8,0.2666666666666667,42.817358,35.037744000000004
mercoledì 19:25:00,mercoledì,19:25:00,1248.4,5573.6,2997,17360,27121.4,0.2333333333333333,42.817358,35.037744000000004
mercoledì 19:30:00,mercoledì,19:30:00,951.4,5735.8,3095,17486.4,27199,0.2,42.817358,39.257288
mercoledì 19:35:00,mercoledì,19:35:00,724.8,5795.6,3233,17598,27274.8,0.16666666666666666,42.817358,39.257288
mercoledì 19:40:00,mercoledì,19:40:00,560.6,5848.2,3329.4,17708.8,27375,0.13333333333333336,42.817358,39.257288
mercoledì 19:45:00,mercoledì,19:45:00,430,5913.2,3421.8,17763.6,27445.4,0.1,42.817358,39.044472
mercoledì 19:50:00,mercoledì,19:50:00,295.2,5906.8,3550.8,17816,27494.8,0.06666666666666665,42.817358,39.044472
mercoledì 19:55:00,mercoledì,19:55:00,244.8,5901,3620.4,17859.6,27558.8,0.03333333333333335,42.817358,39.044472
mercoledì 20:00:00,mercoledì,20:00:00,202.4,5953,3646.2,17893,27619.2,0,45.669492,39.27275
mercoledì 20:05:00,mercoledì,20:05:00,176.2,5892.2,3708.2,17952.4,27629,0,45.669492,39.27275
mercoledì 20:10:00,mercoledì,20:10:00,165.8,5802.6,3821.2,18000.4,27659.8,0,45.669492,39.27275
mercoledì 20:15:00,mercoledì,20:15:00,156.8,5701,3963.6,17973.8,27701.8,0,45.669492,40.195388
mercoledì 20:20:00,mercoledì,20:20:00,161.8,5682.2,3982.6,17971.6,27724.8,0,45.669492,40.195388
mercoledì 20:25:00,mercoledì,20:25:00,165.6,5673.6,3987.6,17959.8,27701,0,45.669492,40.195388
mercoledì 20:30:00,mercoledì,20:30:00,171.8,5627.6,4018,17958,27675,0,45.669492,38.722042
mercoledì 20:35:00,mercoledì,20:35:00,176.4,5576.8,4061.6,17923,27622.2,0,45.669492,38.722042
mercoledì 20:40:00,mercoledì,20:40:00,174.2,5424.8,4164.4,17924,27572.8,0,45.669492,38.722042
mercoledì 20:45:00,mercoledì,20:45:00,177,5339.4,4213.8,17899.2,27519.6,0,45.669492,35.837772
mercoledì 20:50:00,mercoledì,20:50:00,178,5253,4219.2,17912.4,27459.2,0,45.669492,35.837772
mercoledì 20:55:00,mercoledì,20:55:00,180.2,5184.4,4195.8,17930.8,27391,0,45.669492,35.837772
mercoledì 21:00:00,mercoledì,21:00:00,183.4,5169.8,4111.8,17948,27305.8,0,39.346098,36.614972
mercoledì 21:05:00,mercoledì,21:05:00,186,5251.8,4061.6,17938.2,27342.8,0,39.346098,36.614972
mercoledì 21:10:00,mercoledì,21:10:00,186.2,5291.6,4021,17949.8,27337.4,0,39.346098,36.614972
mercoledì 21:15:00,mercoledì,21:15:00,175.6,5221.8,4043.6,17935.8,27257.4,0,39.346098,35.099768000000005
mercoledì 21:20:00,mercoledì,21:20:00,151.4,5092.6,4158.8,17905.6,27180.6,0,39.346098,35.099768000000005
mercoledì 21:25:00,mercoledì,21:25:00,150.8,4957.2,4241.6,17840.8,27078.6,0,39.346098,35.099768000000005
mercoledì 21:30:00,mercoledì,21:30:00,150.4,4820.2,4322.4,17787.4,26940,0,39.346098,33.504847999999996
mercoledì 21:35:00,mercoledì,21:35:00,152,4639,4381.4,17791,26822,0,39.346098,33.504847999999996
mercoledì 21:40:00,mercoledì,21:40:00,153.2,4504.8,4412.4,17761,26700.6,0,39.346098,33.504847999999996
mercoledì 21:45:00,mercoledì,21:45:00,155.6,4365.2,4459.8,17715.2,26576.8,0,39.346098,31.709466
mercoledì 21:50:00,mercoledì,21:50:00,158.4,4133.4,4606.6,17673.6,26461.8,0,39.346098,31.709466
mercoledì 21:55:00,mercoledì,21:55:00,159.4,3953.8,4722.4,17610,26302.2,0,39.346098,31.709466
mercoledì 22:00:00,mercoledì,22:00:00,160.8,3713,4913.4,17537,26161.4,0,31.584032,33.552416
mercoledì 22:05:00,mercoledì,22:05:00,164.4,3730,4827.4,17502,26011.2,0,31.584032,33.552416
mercoledì 22:10:00,mercoledì,22:10:00,166.4,3558.2,4956.6,17431.6,25871.2,0,31.584032,33.552416
mercoledì 22:15:00,mercoledì,22:15:00,165,3301.8,5193,17310.8,25718.4,0,31.584032,30.260122
mercoledì 22:20:00,mercoledì,22:20:00,165,3218.4,5307,17106.8,25550,0,31.584032,30.260122
mercoledì 22:25:00,mercoledì,22:25:00,165.4,3115,5397.4,16971.4,25416.2,0,31.584032,30.260122
mercoledì 22:30:00,mercoledì,22:30:00,163.4,2938.8,5460.4,16929.8,25255.4,0,31.584032,30.657616
mercoledì 22:35:00,mercoledì,22:35:00,162.2,2739,5508.6,16892.6,25075,0,31.584032,30.657616
mercoledì 22:40:00,mercoledì,22:40:00,158.6,2482.6,5608.8,16862.8,24899.2,0,31.584032,30.657616
mercoledì 22:45:00,mercoledì,22:45:00,147.8,2246.8,5683.8,16855.8,24733.4,0,31.584032,28.642424
mercoledì 22:50:00,mercoledì,22:50:00,147.4,2040.2,5742.8,16860.4,24589.8,0,31.584032,28.642424
mercoledì 22:55:00,mercoledì,22:55:00,152.2,1898.2,5745.6,16835.2,24434.2,0,31.584032,28.642424
mercoledì 23:00:00,mercoledì,23:00:00,165.2,1838.2,5643,16801.4,24242.8,0,30.399398,29.249176
mercoledì 23:05:00,mercoledì,23:05:00,166.4,1821.8,5560.8,16778.2,24118,0,30.399398,29.249176
mercoledì 23:10:00,mercoledì,23:10:00,168.4,1607.2,5712.8,16717.2,23980.8,0,30.399398,29.249176
mercoledì 23:15:00,mercoledì,23:15:00,168.2,1382.8,5840.8,16678.8,23847.2,0,30.399398,28.481074
mercoledì 23:20:00,mercoledì,23:20:00,167.6,1187.2,5960.2,16632,23706.2,0,30.399398,28.481074
mercoledì 23:25:00,mercoledì,23:25:00,168.8,951.4,6083.6,16603.6,23575,0,30.399398,28.481074
mercoledì 23:30:00,mercoledì,23:30:00,172,748.2,6152.2,16613.2,23453.8,0,30.399398,30.175108
mercoledì 23:35:00,mercoledì,23:35:00,172,593.8,6147.8,16599,23299.6,0,30.399398,30.175108
mercoledì 23:40:00,mercoledì,23:40:00,172,458,6187,16559.8,23145.8,0,30.399398,30.175108
mercoledì 23:45:00,mercoledì,23:45:00,171.4,336.2,6205.2,16532.6,23009.2,0,30.399398,29.650388
mercoledì 23:50:00,mercoledì,23:50:00,170.4,247.2,6191.2,16517,22875.4,0,30.399398,29.650388
mercoledì 23:55:00,mercoledì,23:55:00,168.6,139.6,6181.2,16505.6,22754.8,0,30.399398,29.650388
giovedì 00:00:00,giovedì,00:00:00,166.8,229.8,6073,16384.8,22619.8,0,30.245658000000002,36.086982
giovedì 00:05:00,giovedì,00:05:00,166.2,853,5874.4,16239.2,22840,0,30.245658000000002,36.086982
giovedì 00:10:00,giovedì,00:10:00,166.4,983.8,5873.4,16170.4,22918.6,0,30.245658000000002,36.086982
giovedì 00:15:00,giovedì,00:15:00,165.2,899.6,5866,16167.2,22812.4,0,30.245658000000002,29.20051
giovedì 00:20:00,giovedì,00:20:00,164.8,843.8,5887.2,16186.2,22795.4,0,30.245658000000002,29.20051
giovedì 00:25:00,giovedì,00:25:00,168.4,657.4,5990.8,16179,22710.6,0,30.245658000000002,29.20051
giovedì 00:30:00,giovedì,00:30:00,170.2,569.6,5992.2,16144,22583.8,0,30.245658000000002,31.614542
giovedì 00:35:00,giovedì,00:35:00,172,437.8,6079.2,16087,22496.2,0,30.245658000000002,31.614542
giovedì 00:40:00,giovedì,00:40:00,156.2,368.8,6120.4,16048.8,22417,0,30.245658000000002,31.614542
giovedì 00:45:00,giovedì,00:45:00,143.4,243.4,6174,16019,22303.2,0,30.245658000000002,27.051768
giovedì 00:50:00,giovedì,00:50:00,141.2,152,6185,16005,22193.8,0,30.245658000000002,27.051768
giovedì 00:55:00,giovedì,00:55:00,140.4,91.4,6159,16004.2,22091.6,0,30.245658000000002,27.051768
giovedì 01:00:00,giovedì,01:00:00,141.4,29.6,6159.6,15981.4,22005.2,0,28.823462,32.302114
giovedì 01:05:00,giovedì,01:05:00,140.4,251.8,5979.6,15892.2,21946.8,0,28.823462,32.302114
giovedì 01:10:00,giovedì,01:10:00,139.4,289.4,5891.8,15842.4,21876.6,0,28.823462,32.302114
giovedì 01:15:00,giovedì,01:15:00,137.8,261.2,5875,15789.8,21804.2,0,28.823462,28.466624
giovedì 01:20:00,giovedì,01:20:00,137,232,5873.6,15759.4,21734.2,0,28.823462,28.466624
giovedì 01:25:00,giovedì,01:25:00,136.2,146.8,5935.4,15718.6,21658.4,0,28.823462,28.466624
giovedì 01:30:00,giovedì,01:30:00,134.6,75,5966.4,15686.4,21583.2,0,28.823462,26.574916
giovedì 01:35:00,giovedì,01:35:00,133,27.4,5979.8,15628.6,21500.4,0,28.823462,26.574916
giovedì 01:40:00,giovedì,01:40:00,130.6,40.6,5915.8,15604.6,21421.8,0,28.823462,26.574916
giovedì 01:45:00,giovedì,01:45:00,129.8,4.8,5916,15572.4,21356.6,0,28.823462,25.26866
giovedì 01:50:00,giovedì,01:50:00,130,-48.8,5933.2,15527.2,21279.2,0,28.823462,25.26866
giovedì 01:55:00,giovedì,01:55:00,128.8,-81.6,5937,15473,21205.2,0,28.823462,25.26866
giovedì 02:00:00,giovedì,02:00:00,127.6,-60.4,5904.4,15403.8,21141.4,0,27.83068,28.010144
giovedì 02:05:00,giovedì,02:05:00,127.8,-15.4,5914.8,15355.6,21134.6,0,27.83068,28.010144
giovedì 02:10:00,giovedì,02:10:00,128.2,5.4,5941.2,15290.6,21119.2,0,27.83068,28.010144
giovedì 02:15:00,giovedì,02:15:00,128.4,-30.2,5973.6,15219.8,21080.2,0,27.83068,26.942218
giovedì 02:20:00,giovedì,02:20:00,130,-41.8,5966.2,15156,21020.4,0,27.83068,26.942218
giovedì 02:25:00,giovedì,02:25:00,131.2,-54.8,5975.2,15107.4,20972,0,27.83068,26.942218
giovedì 02:30:00,giovedì,02:30:00,132.4,-128,6009.6,15084.4,20924.6,0,27.83068,26.171086
giovedì 02:35:00,giovedì,02:35:00,132.2,-167.8,6032.4,15032.4,20855.8,0,27.83068,26.171086
giovedì 02:40:00,giovedì,02:40:00,133.4,-183.8,6049.6,14963.8,20805.8,0,27.83068,26.171086
giovedì 02:45:00,giovedì,02:45:00,132.6,-146.8,6036.4,14889,20756.4,0,27.83068,24.41841
giovedì 02:50:00,giovedì,02:50:00,133.4,-147.2,6039.6,14841.2,20711,0,27.83068,24.41841
giovedì 02:55:00,giovedì,02:55:00,131.4,-151.8,6024.6,14816.6,20666.8,0,27.83068,24.41841
giovedì 03:00:00,giovedì,03:00:00,132,-164.4,6027.6,14791.4,20624.6,0,27.2994,27.406024
giovedì 03:05:00,giovedì,03:05:00,133.8,-84.4,5969.4,14805.6,20636.6,0,27.2994,27.406024
giovedì 03:10:00,giovedì,03:10:00,134.2,-56.8,5950.6,14818,20645.8,0,27.2994,27.406024
giovedì 03:15:00,giovedì,03:15:00,131.6,-59.8,5962.4,14798.6,20635.6,0,27.2994,26.779546
giovedì 03:20:00,giovedì,03:20:00,128.8,-78.4,5963.4,14786.6,20602.2,0,27.2994,26.779546
giovedì 03:25:00,giovedì,03:25:00,128.2,-127.4,5989.2,14794,20568,0,27.2994,26.779546
giovedì 03:30:00,giovedì,03:30:00,127.4,-158.4,5992.8,14819,20560.6,0,27.2994,29.484758
giovedì 03:35:00,giovedì,03:35:00,125.8,-148.2,5969,14828.6,20554.4,0,27.2994,29.484758
giovedì 03:40:00,giovedì,03:40:00,127.4,-121.4,5932.2,14827.6,20538.6,0,27.2994,29.484758
giovedì 03:45:00,giovedì,03:45:00,127,-93.4,5871.2,14828.6,20523.6,0,27.2994,30.405094
giovedì 03:50:00,giovedì,03:50:00,127.2,-62.4,5892.6,14788,20525.8,0,27.2994,30.405094
giovedì 03:55:00,giovedì,03:55:00,128.6,-65.6,5892,14781.2,20513.8,0,27.2994,30.405094
giovedì 04:00:00,giovedì,04:00:00,130.8,14.2,5879.6,14736,20523.4,0,28.80929,28.993928
giovedì 04:05:00,giovedì,04:05:00,133.4,105.6,5845.6,14746.8,20595.4,0,28.80929,28.993928
giovedì 04:10:00,giovedì,04:10:00,130.2,211.6,5806.2,14767,20692.4,0,28.80929,28.993928
giovedì 04:15:00,giovedì,04:15:00,127.8,244,5794.4,14775.8,20729.6,0,28.80929,30.002444
giovedì 04:20:00,giovedì,04:20:00,127.2,268,5773.4,14812.2,20753.8,0,28.80929,30.002444
giovedì 04:25:00,giovedì,04:25:00,127.6,261,5749,14871.8,20772.2,0,28.80929,30.002444
giovedì 04:30:00,giovedì,04:30:00,125,212.2,5791,14902.8,20798.4,0,28.80929,32.177036
giovedì 04:35:00,giovedì,04:35:00,122.6,219.6,5813,14931.8,20850,0,28.80929,32.177036
giovedì 04:40:00,giovedì,04:40:00,118.6,221.2,5823.6,14939.8,20873.4,0,28.80929,32.177036
giovedì 04:45:00,giovedì,04:45:00,116.2,295.6,5787,14949.2,20917.8,0,28.80929,34.37052
giovedì 04:50:00,giovedì,04:50:00,114.6,357.2,5731,14995.2,20953.8,0,28.80929,34.37052
giovedì 04:55:00,giovedì,04:55:00,114.4,411.8,5740.4,14987.2,21007.4,0,28.80929,34.37052
giovedì 05:00:00,giovedì,05:00:00,114.4,489.8,5889.8,14815.8,21081,0,33.362852000000004,33.060372
giovedì 05:05:00,giovedì,05:05:00,113.8,845.2,5779.8,14663,21261.2,2.25,33.362852000000004,33.060372
giovedì 05:10:00,giovedì,05:10:00,113,1020.6,5711.8,14718.4,21485.6,4.5,33.362852000000004,33.060372
giovedì 05:15:00,giovedì,05:15:00,113.8,1106,5650.6,14783.6,21609.8,6.75,33.362852000000004,34.945582
giovedì 05:20:00,giovedì,05:20:00,112.8,1197.2,5567.6,14828.4,21676.6,9,33.362852000000004,34.945582
giovedì 05:25:00,giovedì,05:25:00,106.6,1111,5732.2,14845.6,21750.8,11.25,33.362852000000004,34.945582
giovedì 05:30:00,giovedì,05:30:00,97.2,1054.6,5845,14846.8,21815.4,13.5,33.362852000000004,44.90064
giovedì 05:35:00,giovedì,05:35:00,99.4,1070.8,5910.6,14858.8,21922,15.75,33.362852000000004,44.90064
giovedì 05:40:00,giovedì,05:40:00,105.8,1069.2,6024.2,14827.6,22012,18,33.362852000000004,44.90064
giovedì 05:45:00,giovedì,05:45:00,128.2,1087.6,6053.2,14783,22045,20.25,33.362852000000004,42.425272
giovedì 05:50:00,giovedì,05:50:00,169.4,1067.8,6048.2,14797.8,22099.4,22.5,33.362852000000004,42.425272
giovedì 05:55:00,giovedì,05:55:00,247,1047.2,5972.4,14844.2,22119.6,24.75,33.362852000000004,42.425272
giovedì 06:00:00,giovedì,06:00:00,372.8,1220,5739.4,14825.2,22167.6,27,31.849904000000002,42.264374
giovedì 06:05:00,giovedì,06:05:00,574.8,1368,5721,14778.6,22438,86.21666666666667,31.849904000000002,42.264374
giovedì 06:10:00,giovedì,06:10:00,859.4,1510.8,5523,14775,22674.8,145.43333333333334,31.849904000000002,42.264374
giovedì 06:15:00,giovedì,06:15:00,1217,1529.8,5261,14738.6,22769.6,204.65,31.849904000000002,39.16198
giovedì 06:20:00,giovedì,06:20:00,1650.4,1332.6,5166.2,14683,22850.4,263.8666666666667,31.849904000000002,39.16198
giovedì 06:25:00,giovedì,06:25:00,2149.6,1077.6,5105.6,14611.6,22905.2,323.0833333333333,31.849904000000002,39.16198
giovedì 06:30:00,giovedì,06:30:00,2707.2,793.8,5034.6,14500,22959.6,382.3,31.849904000000002,26.681684
giovedì 06:35:00,giovedì,06:35:00,3320.6,578,4876.4,14341.2,23049.8,441.51666666666665,31.849904000000002,26.681684
giovedì 06:40:00,giovedì,06:40:00,3971.8,401.4,4640.2,14185.2,23111,500.73333333333335,31.849904000000002,26.681684
giovedì 06:45:00,giovedì,06:45:00,4670.6,154.4,4418,14005.2,23166.6,559.95,31.849904000000002,14.870594
giovedì 06:50:00,giovedì,06:50:00,5421.2,-85.8,4321.8,13723.2,23278.2,619.1666666666666,31.849904000000002,14.870594
