"interval_start_utc","interval_end_utc","load"
2024-05-17 11:55:00,2024-05-17 12:00:00,21038
2024-05-17 12:00:00,2024-05-17 12:05:00,20791
2024-05-17 12:05:00,2024-05-17 12:10:00,20696
2024-05-17 12:10:00,2024-05-17 12:15:00,20674
2024-05-17 12:15:00,2024-05-17 12:20:00,20654
2024-05-17 12:20:00,2024-05-17 12:25:00,20579
2024-05-17 12:25:00,2024-05-17 12:30:00,20513
2024-05-17 12:30:00,2024-05-17 12:35:00,20449
2024-05-17 12:35:00,2024-05-17 12:40:00,20477
2024-05-17 12:40:00,2024-05-17 12:45:00,20520
2024-05-17 12:45:00,2024-05-17 12:50:00,20450
2024-05-17 12:50:00,2024-05-17 12:55:00,20416
2024-05-17 12:55:00,2024-05-17 13:00:00,20395
2024-05-17 13:00:00,2024-05-17 13:05:00,20362
2024-05-17 13:05:00,2024-05-17 13:10:00,20347
2024-05-17 13:10:00,2024-05-17 13:15:00,20243
2024-05-17 13:15:00,2024-05-17 13:20:00,20212
2024-05-17 13:20:00,2024-05-17 13:25:00,20215
2024-05-17 13:25:00,2024-05-17 13:30:00,20177
2024-05-17 13:30:00,2024-05-17 13:35:00,20077
2024-05-17 13:35:00,2024-05-17 13:40:00,20125
2024-05-17 13:40:00,2024-05-17 13:45:00,20129
2024-05-17 13:45:00,2024-05-17 13:50:00,20165
2024-05-17 13:50:00,2024-05-17 13:55:00,20185
2024-05-17 13:55:00,2024-05-17 14:00:00,20253
2024-05-17 14:00:00,2024-05-17 14:05:00,20233
2024-05-17 14:05:00,2024-05-17 14:10:00,20240
2024-05-17 14:10:00,2024-05-17 14:15:00,20153
2024-05-17 14:15:00,2024-05-17 14:20:00,20177
2024-05-17 14:20:00,2024-05-17 14:25:00,20190
2024-05-17 14:25:00,2024-05-17 14:30:00,20222
2024-05-17 14:30:00,2024-05-17 14:35:00,20203
2024-05-17 14:35:00,2024-05-17 14:40:00,20197
2024-05-17 14:40:00,2024-05-17 14:45:00,20284
2024-05-17 14:45:00,2024-05-17 14:50:00,20363
2024-05-17 14:50:00,2024-05-17 14:55:00,20208
2024-05-17 14:55:00,2024-05-17 15:00:00,20275
2024-05-17 15:00:00,2024-05-17 15:05:00,20458
2024-05-17 15:05:00,2024-05-17 15:10:00,20552
2024-05-17 15:10:00,2024-05-17 15:15:00,20475
2024-05-17 15:15:00,2024-05-17 15:20:00,20564
2024-05-17 15:20:00,2024-05-17 15:25:00,20561
2024-05-17 15:25:00,2024-05-17 15:30:00,20617
2024-05-17 15:30:00,2024-05-17 15:35:00,20673
2024-05-17 15:35:00,2024-05-17 15:40:00,20876
2024-05-17 15:40:00,2024-05-17 15:45:00,20885
2024-05-17 15:45:00,2024-05-17 15:50:00,20984
2024-05-17 15:50:00,2024-05-17 15:55:00,21132
2024-05-17 15:55:00,2024-05-17 16:00:00,21150
2024-05-17 16:00:00,2024-05-17 16:05:00,21332
2024-05-17 16:05:00,2024-05-17 16:10:00,21237
2024-05-17 16:10:00,2024-05-17 16:15:00,21257
2024-05-17 16:15:00,2024-05-17 16:20:00,21341
2024-05-17 16:20:00,2024-05-17 16:25:00,21454
2024-05-17 16:25:00,2024-05-17 16:30:00,21665
2024-05-17 16:30:00,2024-05-17 16:35:00,21819
2024-05-17 16:35:00,2024-05-17 16:40:00,21984
2024-05-17 16:40:00,2024-05-17 16:45:00,22144
2024-05-17 16:45:00,2024-05-17 16:50:00,22388
2024-05-17 16:50:00,2024-05-17 16:55:00,22546
2024-05-17 16:55:00,2024-05-17 17:00:00,22713
2024-05-17 17:00:00,2024-05-17 17:05:00,22852
2024-05-17 17:05:00,2024-05-17 17:10:00,22810
2024-05-17 17:10:00,2024-05-17 17:15:00,22883
2024-05-17 17:15:00,2024-05-17 17:20:00,23127
2024-05-17 17:20:00,2024-05-17 17:25:00,23295
2024-05-17 17:25:00,2024-05-17 17:30:00,23517
2024-05-17 17:30:00,2024-05-17 17:35:00,23762
2024-05-17 17:35:00,2024-05-17 17:40:00,23923
2024-05-17 17:40:00,2024-05-17 17:45:00,24144
2024-05-17 17:45:00,2024-05-17 17:50:00,24387
2024-05-17 17:50:00,2024-05-17 17:55:00,24682
2024-05-17 17:55:00,2024-05-17 18:00:00,24779
2024-05-17 18:00:00,2024-05-17 18:05:00,24927
2024-05-17 18:05:00,2024-05-17 18:10:00,24885
2024-05-17 18:10:00,2024-05-17 18:15:00,24975
2024-05-17 18:15:00,2024-05-17 18:20:00,25167
2024-05-17 18:20:00,2024-05-17 18:25:00,25337
2024-05-17 18:25:00,2024-05-17 18:30:00,25536
2024-05-17 18:30:00,2024-05-17 18:35:00,25749
2024-05-17 18:35:00,2024-05-17 18:40:00,25799
2024-05-17 18:40:00,2024-05-17 18:45:00,25986
2024-05-17 18:45:00,2024-05-17 18:50:00,26141
2024-05-17 18:50:00,2024-05-17 18:55:00,26305
2024-05-17 18:55:00,2024-05-17 19:00:00,26420
2024-05-17 19:00:00,2024-05-17 19:05:00,26577
2024-05-17 19:05:00,2024-05-17 19:10:00,26598
2024-05-17 19:10:00,2024-05-17 19:15:00,26719
2024-05-17 19:15:00,2024-05-17 19:20:00,26790
2024-05-17 19:20:00,2024-05-17 19:25:00,26865
2024-05-17 19:25:00,2024-05-17 19:30:00,26956
2024-05-17 19:30:00,2024-05-17 19:35:00,27041
2024-05-17 19:35:00,2024-05-17 19:40:00,27109
2024-05-17 19:40:00,2024-05-17 19:45:00,27152
2024-05-17 19:45:00,2024-05-17 19:50:00,27210
2024-05-17 19:50:00,2024-05-17 19:55:00,27291
2024-05-17 19:55:00,2024-05-17 20:00:00,27346
2024-05-17 20:00:00,2024-05-17 20:05:00,27366
2024-05-17 20:05:00,2024-05-17 20:10:00,27457
2024-05-17 20:10:00,2024-05-17 20:15:00,27510
2024-05-17 20:15:00,2024-05-17 20:20:00,27557
2024-05-17 20:20:00,2024-05-17 20:25:00,27548
2024-05-17 20:25:00,2024-05-17 20:30:00,27575
2024-05-17 20:30:00,2024-05-17 20:35:00,27588
2024-05-17 20:35:00,2024-05-17 20:40:00,27557
2024-05-17 20:40:00,2024-05-17 20:45:00,27532
2024-05-17 20:45:00,2024-05-17 20:50:00,27464
2024-05-17 20:50:00,2024-05-17 20:55:00,27424
2024-05-17 20:55:00,2024-05-17 21:00:00,27331
2024-05-17 21:00:00,2024-05-17 21:05:00,27269
2024-05-17 21:05:00,2024-05-17 21:10:00,27305
2024-05-17 21:10:00,2024-05-17 21:15:00,27265
2024-05-17 21:15:00,2024-05-17 21:20:00,27191
2024-05-17 21:20:00,2024-05-17 21:25:00,27144
2024-05-17 21:25:00,2024-05-17 21:30:00,27065
2024-05-17 21:30:00,2024-05-17 21:35:00,26986
2024-05-17 21:35:00,2024-05-17 21:40:00,26916
2024-05-17 21:40:00,2024-05-17 21:45:00,26808
2024-05-17 21:45:00,2024-05-17 21:50:00,26663
2024-05-17 21:50:00,2024-05-17 21:55:00,26529
2024-05-17 21:55:00,2024-05-17 22:00:00,26423
2024-05-17 22:00:00,2024-05-17 22:05:00,26276
2024-05-17 22:05:00,2024-05-17 22:10:00,26141
2024-05-17 22:10:00,2024-05-17 22:15:00,26069
2024-05-17 22:15:00,2024-05-17 22:20:00,25995
2024-05-17 22:20:00,2024-05-17 22:25:00,25868
2024-05-17 22:25:00,2024-05-17 22:30:00,25734
2024-05-17 22:30:00,2024-05-17 22:35:00,25572
2024-05-17 22:35:00,2024-05-17 22:40:00,25444
2024-05-17 22:40:00,2024-05-17 22:45:00,25308
2024-05-17 22:45:00,2024-05-17 22:50:00,25160
2024-05-17 22:50:00,2024-05-17 22:55:00,25012
2024-05-17 22:55:00,2024-05-17 23:00:00,24867
2024-05-17 23:00:00,2024-05-17 23:05:00,24731
2024-05-17 23:05:00,2024-05-17 23:10:00,24576
2024-05-17 23:10:00,2024-05-17 23:15:00,24462
2024-05-17 23:15:00,2024-05-17 23:20:00,24111
2024-05-17 23:20:00,2024-05-17 23:25:00,23899
2024-05-17 23:25:00,2024-05-17 23:30:00,23780
2024-05-17 23:30:00,2024-05-17 23:35:00,23696
2024-05-17 23:35:00,2024-05-17 23:40:00,23517
2024-05-17 23:40:00,2024-05-17 23:45:00,23382
2024-05-17 23:45:00,2024-05-17 23:50:00,23251
2024-05-17 23:50:00,2024-05-17 23:55:00,23119
2024-05-17 23:55:00,2024-05-18,22994
2024-05-18,2024-05-18 00:05:00,22877
2024-05-18 00:05:00,2024-05-18 00:10:00,23062
2024-05-18 00:10:00,2024-05-18 00:15:00,23129
2024-05-18 00:15:00,2024-05-18 00:20:00,23083
2024-05-18 00:20:00,2024-05-18 00:25:00,23050
2024-05-18 00:25:00,2024-05-18 00:30:00,22876
2024-05-18 00:30:00,2024-05-18 00:35:00,22801
2024-05-18 00:35:00,2024-05-18 00:40:00,22702
2024-05-18 00:40:00,2024-05-18 00:45:00,22605
2024-05-18 00:45:00,2024-05-18 00:50:00,22513
2024-05-18 00:50:00,2024-05-18 00:55:00,22408
2024-05-18 00:55:00,2024-05-18 01:00:00,22306
2024-05-18 01:00:00,2024-05-18 01:05:00,22223
2024-05-18 01:05:00,2024-05-18 01:10:00,22151
2024-05-18 01:10:00,2024-05-18 01:15:00,22125
2024-05-18 01:15:00,2024-05-18 01:20:00,22035
2024-05-18 01:20:00,2024-05-18 01:25:00,21954
2024-05-18 01:25:00,2024-05-18 01:30:00,21877
2024-05-18 01:30:00,2024-05-18 01:35:00,21802
2024-05-18 01:35:00,2024-05-18 01:40:00,21729
2024-05-18 01:40:00,2024-05-18 01:45:00,21597
2024-05-18 01:45:00,2024-05-18 01:50:00,21531
2024-05-18 01:50:00,2024-05-18 01:55:00,21436
2024-05-18 01:55:00,2024-05-18 02:00:00,21372
2024-05-18 02:00:00,2024-05-18 02:05:00,21271
2024-05-18 02:05:00,2024-05-18 02:10:00,21283
2024-05-18 02:10:00,2024-05-18 02:15:00,21268
2024-05-18 02:15:00,2024-05-18 02:20:00,21196
2024-05-18 02:20:00,2024-05-18 02:25:00,21123
2024-05-18 02:25:00,2024-05-18 02:30:00,21062
2024-05-18 02:30:00,2024-05-18 02:35:00,20991
2024-05-18 02:35:00,2024-05-18 02:40:00,20942
2024-05-18 02:40:00,2024-05-18 02:45:00,20879
2024-05-18 02:45:00,2024-05-18 02:50:00,20822
2024-05-18 02:50:00,2024-05-18 02:55:00,20759
2024-05-18 02:55:00,2024-05-18 03:00:00,20712
2024-05-18 03:00:00,2024-05-18 03:05:00,20669
2024-05-18 03:05:00,2024-05-18 03:10:00,20649
2024-05-18 03:10:00,2024-05-18 03:15:00,20659
2024-05-18 03:15:00,2024-05-18 03:20:00,20616
2024-05-18 03:20:00,2024-05-18 03:25:00,20578
2024-05-18 03:25:00,2024-05-18 03:30:00,20545
2024-05-18 03:30:00,2024-05-18 03:35:00,20496
2024-05-18 03:35:00,2024-05-18 03:40:00,20477
2024-05-18 03:40:00,2024-05-18 03:45:00,20450
2024-05-18 03:45:00,2024-05-18 03:50:00,20421
2024-05-18 03:50:00,2024-05-18 03:55:00,20400
2024-05-18 03:55:00,2024-05-18 04:00:00,20368
2024-05-18 04:00:00,2024-05-18 04:05:00,20356
2024-05-18 04:05:00,2024-05-18 04:10:00,20365
2024-05-18 04:10:00,2024-05-18 04:15:00,20402
2024-05-18 04:15:00,2024-05-18 04:20:00,20388
2024-05-18 04:20:00,2024-05-18 04:25:00,20380
2024-05-18 04:25:00,2024-05-18 04:30:00,20374
2024-05-18 04:30:00,2024-05-18 04:35:00,20352
2024-05-18 04:35:00,2024-05-18 04:40:00,20358
2024-05-18 04:40:00,2024-05-18 04:45:00,20357
2024-05-18 04:45:00,2024-05-18 04:50:00,20341
2024-05-18 04:50:00,2024-05-18 04:55:00,20344
2024-05-18 04:55:00,2024-05-18 05:00:00,20363
2024-05-18 05:00:00,2024-05-18 05:05:00,20354
2024-05-18 05:05:00,2024-05-18 05:10:00,20450
2024-05-18 05:10:00,2024-05-18 05:15:00,20496
2024-05-18 05:15:00,2024-05-18 05:20:00,20544
2024-05-18 05:20:00,2024-05-18 05:25:00,20559
2024-05-18 05:25:00,2024-05-18 05:30:00,20587
2024-05-18 05:30:00,2024-05-18 05:35:00,20600
2024-05-18 05:35:00,2024-05-18 05:40:00,20632
2024-05-18 05:40:00,2024-05-18 05:45:00,20655
2024-05-18 05:45:00,2024-05-18 05:50:00,20641
2024-05-18 05:50:00,2024-05-18 05:55:00,20629
2024-05-18 05:55:00,2024-05-18 06:00:00,20608
2024-05-18 06:00:00,2024-05-18 06:05:00,20592
2024-05-18 06:05:00,2024-05-18 06:10:00,20707
2024-05-18 06:10:00,2024-05-18 06:15:00,20811
2024-05-18 06:15:00,2024-05-18 06:20:00,20833
2024-05-18 06:20:00,2024-05-18 06:25:00,20803
2024-05-18 06:25:00,2024-05-18 06:30:00,20802
2024-05-18 06:30:00,2024-05-18 06:35:00,20772
2024-05-18 06:35:00,2024-05-18 06:40:00,20738
2024-05-18 06:40:00,2024-05-18 06:45:00,20730
2024-05-18 06:45:00,2024-05-18 06:50:00,20695
2024-05-18 06:50:00,2024-05-18 06:55:00,20666
2024-05-18 06:55:00,2024-05-18 07:00:00,20616
2024-05-18 07:00:00,2024-05-18 07:05:00,20692
2024-05-18 07:05:00,2024-05-18 07:10:00,20760
2024-05-18 07:10:00,2024-05-18 07:15:00,20803
2024-05-18 07:15:00,2024-05-18 07:20:00,20689
2024-05-18 07:20:00,2024-05-18 07:25:00,20790
2024-05-18 07:25:00,2024-05-18 07:30:00,20684
2024-05-18 07:30:00,2024-05-18 07:35:00,20727
2024-05-18 07:35:00,2024-05-18 07:40:00,20632
2024-05-18 07:40:00,2024-05-18 07:45:00,20689
2024-05-18 07:45:00,2024-05-18 07:50:00,20633
2024-05-18 07:50:00,2024-05-18 07:55:00,20592
2024-05-18 07:55:00,2024-05-18 08:00:00,20501
2024-05-18 08:00:00,2024-05-18 08:05:00,20449
2024-05-18 08:05:00,2024-05-18 08:10:00,20524
2024-05-18 08:10:00,2024-05-18 08:15:00,20534
2024-05-18 08:15:00,2024-05-18 08:20:00,20453
2024-05-18 08:20:00,2024-05-18 08:25:00,20373
2024-05-18 08:25:00,2024-05-18 08:30:00,20256
2024-05-18 08:30:00,2024-05-18 08:35:00,20181
2024-05-18 08:35:00,2024-05-18 08:40:00,20018
2024-05-18 08:40:00,2024-05-18 08:45:00,19954
2024-05-18 08:45:00,2024-05-18 08:50:00,19838
2024-05-18 08:50:00,2024-05-18 08:55:00,19796
2024-05-18 08:55:00,2024-05-18 09:00:00,19666
2024-05-18 09:00:00,2024-05-18 09:05:00,19574
2024-05-18 09:05:00,2024-05-18 09:10:00,19598
2024-05-18 09:10:00,2024-05-18 09:15:00,19592
2024-05-18 09:15:00,2024-05-18 09:20:00,19490
2024-05-18 09:20:00,2024-05-18 09:25:00,19359
2024-05-18 09:25:00,2024-05-18 09:30:00,19241
2024-05-18 09:30:00,2024-05-18 09:35:00,19165
2024-05-18 09:35:00,2024-05-18 09:40:00,19002
2024-05-18 09:40:00,2024-05-18 09:45:00,18883
2024-05-18 09:45:00,2024-05-18 09:50:00,18725
2024-05-18 09:50:00,2024-05-18 09:55:00,18639
2024-05-18 09:55:00,2024-05-18 10:00:00,18495
2024-05-18 10:00:00,2024-05-18 10:05:00,18409
2024-05-18 10:05:00,2024-05-18 10:10:00,18398
2024-05-18 10:10:00,2024-05-18 10:15:00,18205
2024-05-18 10:15:00,2024-05-18 10:20:00,18106
2024-05-18 10:20:00,2024-05-18 10:25:00,17892
2024-05-18 10:25:00,2024-05-18 10:30:00,17775
2024-05-18 10:30:00,2024-05-18 10:35:00,17670
2024-05-18 10:35:00,2024-05-18 10:40:00,17552
2024-05-18 10:40:00,2024-05-18 10:45:00,17482
2024-05-18 10:45:00,2024-05-18 10:50:00,17331
2024-05-18 10:50:00,2024-05-18 10:55:00,17225
2024-05-18 10:55:00,2024-05-18 11:00:00,17134
2024-05-18 11:00:00,2024-05-18 11:05:00,17053
2024-05-18 11:05:00,2024-05-18 11:10:00,17020
2024-05-18 11:10:00,2024-05-18 11:15:00,16908
2024-05-18 11:15:00,2024-05-18 11:20:00,16783
2024-05-18 11:20:00,2024-05-18 11:25:00,16751
2024-05-18 11:25:00,2024-05-18 11:30:00,16667
2024-05-18 11:30:00,2024-05-18 11:35:00,16511
2024-05-18 11:35:00,2024-05-18 11:40:00,16390
2024-05-18 11:40:00,2024-05-18 11:45:00,16284
2024-05-18 11:45:00,2024-05-18 11:50:00,16168
2024-05-18 11:50:00,2024-05-18 11:55:00,16189
2024-05-18 11:55:00,2024-05-18 12:00:00,16207
2024-05-18 12:00:00,2024-05-18 12:05:00,16088
2024-05-18 12:05:00,2024-05-18 12:10:00,15788
2024-05-18 12:10:00,2024-05-18 12:15:00,15705
2024-05-18 12:15:00,2024-05-18 12:20:00,15639
2024-05-18 12:20:00,2024-05-18 12:25:00,15588
2024-05-18 12:25:00,2024-05-18 12:30:00,15575
2024-05-18 12:30:00,2024-05-18 12:35:00,15503
2024-05-18 12:35:00,2024-05-18 12:40:00,15458
2024-05-18 12:40:00,2024-05-18 12:45:00,15468
2024-05-18 12:45:00,2024-05-18 12:50:00,15484
2024-05-18 12:50:00,2024-05-18 12:55:00,15446
2024-05-18 12:55:00,2024-05-18 13:00:00,15332
2024-05-18 13:00:00,2024-05-18 13:05:00,15252
2024-05-18 13:05:00,2024-05-18 13:10:00,15234
2024-05-18 13:10:00,2024-05-18 13:15:00,15167
2024-05-18 13:15:00,2024-05-18 13:20:00,15140
2024-05-18 13:20:00,2024-05-18 13:25:00,15169
2024-05-18 13:25:00,2024-05-18 13:30:00,15187
2024-05-18 13:30:00,2024-05-18 13:35:00,15163
2024-05-18 13:35:00,2024-05-18 13:40:00,15189
2024-05-18 13:40:00,2024-05-18 13:45:00,15224
2024-05-18 13:45:00,2024-05-18 13:50:00,15263
2024-05-18 13:50:00,2024-05-18 13:55:00,15273
2024-05-18 13:55:00,2024-05-18 14:00:00,15338
2024-05-18 14:00:00,2024-05-18 14:05:00,15430
2024-05-18 14:05:00,2024-05-18 14:10:00,15428
2024-05-18 14:10:00,2024-05-18 14:15:00,15490
2024-05-18 14:15:00,2024-05-18 14:20:00,15575
2024-05-18 14:20:00,2024-05-18 14:25:00,15739
2024-05-18 14:25:00,2024-05-18 14:30:00,15802
2024-05-18 14:30:00,2024-05-18 14:35:00,15908
2024-05-18 14:35:00,2024-05-18 14:40:00,15991
2024-05-18 14:40:00,2024-05-18 14:45:00,16145
2024-05-18 14:45:00,2024-05-18 14:50:00,16310
2024-05-18 14:50:00,2024-05-18 14:55:00,16440
2024-05-18 14:55:00,2024-05-18 15:00:00,16482
2024-05-18 15:00:00,2024-05-18 15:05:00,16471
2024-05-18 15:05:00,2024-05-18 15:10:00,16530
2024-05-18 15:10:00,2024-05-18 15:15:00,16623
2024-05-18 15:15:00,2024-05-18 15:20:00,16760
2024-05-18 15:20:00,2024-05-18 15:25:00,16904
2024-05-18 15:25:00,2024-05-18 15:30:00,17025
2024-05-18 15:30:00,2024-05-18 15:35:00,17259
2024-05-18 15:35:00,2024-05-18 15:40:00,17360
2024-05-18 15:40:00,2024-05-18 15:45:00,17536
2024-05-18 15:45:00,2024-05-18 15:50:00,17660
2024-05-18 15:50:00,2024-05-18 15:55:00,17833
2024-05-18 15:55:00,2024-05-18 16:00:00,17953
2024-05-18 16:00:00,2024-05-18 16:05:00,18141
2024-05-18 16:05:00,2024-05-18 16:10:00,18135
2024-05-18 16:10:00,2024-05-18 16:15:00,18255
2024-05-18 16:15:00,2024-05-18 16:20:00,18423
2024-05-18 16:20:00,2024-05-18 16:25:00,18628
2024-05-18 16:25:00,2024-05-18 16:30:00,18739
2024-05-18 16:30:00,2024-05-18 16:35:00,18958
2024-05-18 16:35:00,2024-05-18 16:40:00,19175
2024-05-18 16:40:00,2024-05-18 16:45:00,19402
2024-05-18 16:45:00,2024-05-18 16:50:00,19696
2024-05-18 16:50:00,2024-05-18 16:55:00,19859
2024-05-18 16:55:00,2024-05-18 17:00:00,20025
2024-05-18 17:00:00,2024-05-18 17:05:00,20252
2024-05-18 17:05:00,2024-05-18 17:10:00,20456
2024-05-18 17:10:00,2024-05-18 17:15:00,20665
2024-05-18 17:15:00,2024-05-18 17:20:00,20884
2024-05-18 17:20:00,2024-05-18 17:25:00,21097
2024-05-18 17:25:00,2024-05-18 17:30:00,21357
2024-05-18 17:30:00,2024-05-18 17:35:00,21623
2024-05-18 17:35:00,2024-05-18 17:40:00,21817
2024-05-18 17:40:00,2024-05-18 17:45:00,22053
2024-05-18 17:45:00,2024-05-18 17:50:00,22257
2024-05-18 17:50:00,2024-05-18 17:55:00,22460
2024-05-18 17:55:00,2024-05-18 18:00:00,22666
2024-05-18 18:00:00,2024-05-18 18:05:00,22846
2024-05-18 18:05:00,2024-05-18 18:10:00,22970
2024-05-18 18:10:00,2024-05-18 18:15:00,23142
2024-05-18 18:15:00,2024-05-18 18:20:00,23327
2024-05-18 18:20:00,2024-05-18 18:25:00,23563
2024-05-18 18:25:00,2024-05-18 18:30:00,23730
2024-05-18 18:30:00,2024-05-18 18:35:00,23873
2024-05-18 18:35:00,2024-05-18 18:40:00,24022
2024-05-18 18:40:00,2024-05-18 18:45:00,24167
2024-05-18 18:45:00,2024-05-18 18:50:00,24322
2024-05-18 18:50:00,2024-05-18 18:55:00,24491
2024-05-18 18:55:00,2024-05-18 19:00:00,24592
2024-05-18 19:00:00,2024-05-18 19:05:00,24711
2024-05-18 19:05:00,2024-05-18 19:10:00,24702
2024-05-18 19:10:00,2024-05-18 19:15:00,24807
2024-05-18 19:15:00,2024-05-18 19:20:00,24859
2024-05-18 19:20:00,2024-05-18 19:25:00,24956
2024-05-18 19:25:00,2024-05-18 19:30:00,25028
2024-05-18 19:30:00,2024-05-18 19:35:00,25078
2024-05-18 19:35:00,2024-05-18 19:40:00,25141
2024-05-18 19:40:00,2024-05-18 19:45:00,25203
2024-05-18 19:45:00,2024-05-18 19:50:00,25251
2024-05-18 19:50:00,2024-05-18 19:55:00,25334
2024-05-18 19:55:00,2024-05-18 20:00:00,25386
2024-05-18 20:00:00,2024-05-18 20:05:00,25465
2024-05-18 20:05:00,2024-05-18 20:10:00,25542
2024-05-18 20:10:00,2024-05-18 20:15:00,25603
2024-05-18 20:15:00,2024-05-18 20:20:00,25663
2024-05-18 20:20:00,2024-05-18 20:25:00,25698
2024-05-18 20:25:00,2024-05-18 20:30:00,25693
2024-05-18 20:30:00,2024-05-18 20:35:00,25725
2024-05-18 20:35:00,2024-05-18 20:40:00,25676
2024-05-18 20:40:00,2024-05-18 20:45:00,25655
2024-05-18 20:45:00,2024-05-18 20:50:00,25601
2024-05-18 20:50:00,2024-05-18 20:55:00,25547
2024-05-18 20:55:00,2024-05-18 21:00:00,25498
2024-05-18 21:00:00,2024-05-18 21:05:00,25392
2024-05-18 21:05:00,2024-05-18 21:10:00,25426
2024-05-18 21:10:00,2024-05-18 21:15:00,25461
2024-05-18 21:15:00,2024-05-18 21:20:00,25402
2024-05-18 21:20:00,2024-05-18 21:25:00,25324
2024-05-18 21:25:00,2024-05-18 21:30:00,25260
2024-05-18 21:30:00,2024-05-18 21:35:00,25192
2024-05-18 21:35:00,2024-05-18 21:40:00,25121
2024-05-18 21:40:00,2024-05-18 21:45:00,25039
2024-05-18 21:45:00,2024-05-18 21:50:00,24953
2024-05-18 21:50:00,2024-05-18 21:55:00,24869
2024-05-18 21:55:00,2024-05-18 22:00:00,24785
2024-05-18 22:00:00,2024-05-18 22:05:00,24645
2024-05-18 22:05:00,2024-05-18 22:10:00,24519
2024-05-18 22:10:00,2024-05-18 22:15:00,24408
2024-05-18 22:15:00,2024-05-18 22:20:00,24291
2024-05-18 22:20:00,2024-05-18 22:25:00,24180
2024-05-18 22:25:00,2024-05-18 22:30:00,24029
2024-05-18 22:30:00,2024-05-18 22:35:00,23948
2024-05-18 22:35:00,2024-05-18 22:40:00,23827
2024-05-18 22:40:00,2024-05-18 22:45:00,23713
2024-05-18 22:45:00,2024-05-18 22:50:00,23558
2024-05-18 22:50:00,2024-05-18 22:55:00,23448
2024-05-18 22:55:00,2024-05-18 23:00:00,23323
2024-05-18 23:00:00,2024-05-18 23:05:00,23188
2024-05-18 23:05:00,2024-05-18 23:10:00,23078
2024-05-18 23:10:00,2024-05-18 23:15:00,22985
2024-05-18 23:15:00,2024-05-18 23:20:00,22858
2024-05-18 23:20:00,2024-05-18 23:25:00,22740
2024-05-18 23:25:00,2024-05-18 23:30:00,22626
2024-05-18 23:30:00,2024-05-18 23:35:00,22498
2024-05-18 23:35:00,2024-05-18 23:40:00,22400
2024-05-18 23:40:00,2024-05-18 23:45:00,22285
2024-05-18 23:45:00,2024-05-18 23:50:00,22182
2024-05-18 23:50:00,2024-05-18 23:55:00,22112
2024-05-18 23:55:00,2024-05-19,21991
2024-05-19,2024-05-19 00:05:00,21916
2024-05-19 00:05:00,2024-05-19 00:10:00,22046
2024-05-19 00:10:00,2024-05-19 00:15:00,22070
2024-05-19 00:15:00,2024-05-19 00:20:00,21970
2024-05-19 00:20:00,2024-05-19 00:25:00,21921
2024-05-19 00:25:00,2024-05-19 00:30:00,21831
2024-05-19 00:30:00,2024-05-19 00:35:00,21729
2024-05-19 00:35:00,2024-05-19 00:40:00,21636
2024-05-19 00:40:00,2024-05-19 00:45:00,21546
2024-05-19 00:45:00,2024-05-19 00:50:00,21458
2024-05-19 00:50:00,2024-05-19 00:55:00,21373
2024-05-19 00:55:00,2024-05-19 01:00:00,21267
2024-05-19 01:00:00,2024-05-19 01:05:00,21182
2024-05-19 01:05:00,2024-05-19 01:10:00,21123
2024-05-19 01:10:00,2024-05-19 01:15:00,21120
2024-05-19 01:15:00,2024-05-19 01:20:00,21027
2024-05-19 01:20:00,2024-05-19 01:25:00,20948
2024-05-19 01:25:00,2024-05-19 01:30:00,20876
2024-05-19 01:30:00,2024-05-19 01:35:00,20795
2024-05-19 01:35:00,2024-05-19 01:40:00,20717
2024-05-19 01:40:00,2024-05-19 01:45:00,20679
2024-05-19 01:45:00,2024-05-19 01:50:00,20600
2024-05-19 01:50:00,2024-05-19 01:55:00,20528
2024-05-19 01:55:00,2024-05-19 02:00:00,20479
2024-05-19 02:00:00,2024-05-19 02:05:00,20375
2024-05-19 02:05:00,2024-05-19 02:10:00,20325
2024-05-19 02:10:00,2024-05-19 02:15:00,20295
2024-05-19 02:15:00,2024-05-19 02:20:00,20223
2024-05-19 02:20:00,2024-05-19 02:25:00,20145
2024-05-19 02:25:00,2024-05-19 02:30:00,20113
2024-05-19 02:30:00,2024-05-19 02:35:00,20036
2024-05-19 02:35:00,2024-05-19 02:40:00,19991
2024-05-19 02:40:00,2024-05-19 02:45:00,19936
2024-05-19 02:45:00,2024-05-19 02:50:00,19884
2024-05-19 02:50:00,2024-05-19 02:55:00,19848
2024-05-19 02:55:00,2024-05-19 03:00:00,19795
2024-05-19 03:00:00,2024-05-19 03:05:00,19744
2024-05-19 03:05:00,2024-05-19 03:10:00,19757
2024-05-19 03:10:00,2024-05-19 03:15:00,19783
2024-05-19 03:15:00,2024-05-19 03:20:00,19745
2024-05-19 03:20:00,2024-05-19 03:25:00,19702
2024-05-19 03:25:00,2024-05-19 03:30:00,19661
2024-05-19 03:30:00,2024-05-19 03:35:00,19617
2024-05-19 03:35:00,2024-05-19 03:40:00,19590
2024-05-19 03:40:00,2024-05-19 03:45:00,19572
2024-05-19 03:45:00,2024-05-19 03:50:00,19540
2024-05-19 03:50:00,2024-05-19 03:55:00,19501
2024-05-19 03:55:00,2024-05-19 04:00:00,19496
2024-05-19 04:00:00,2024-05-19 04:05:00,19511
