interval_start_utc,interval_end_utc,solare,batterie,import - export,produzione_rimanente,total_gross_mix,total_net_mix
2024-05-10T15:15:00Z,2024-05-10T15:20:00Z,15753,-618,-927,9014,24767,23222
2024-05-10T15:20:00Z,2024-05-10T15:25:00Z,15953,-854,-925,8898,24851,23072
2024-05-10T15:25:00Z,2024-05-10T15:30:00Z,16236,-1324,-675,8690,24926,22927
2024-05-10T15:30:00Z,2024-05-10T15:35:00Z,16442,-1614,-695,8677,25119,22810
2024-05-10T15:35:00Z,2024-05-10T15:40:00Z,16528,-1689,-735,8585,25113,22689
2024-05-10T15:40:00Z,2024-05-10T15:45:00Z,16539,-1603,-868,8537,25076,22605
2024-05-10T15:45:00Z,2024-05-10T15:50:00Z,16644,-1651,-993,8480,25124,22480
2024-05-10T15:50:00Z,2024-05-10T15:55:00Z,16739,-1776,-1031,8466,25205,22398
2024-05-10T15:55:00Z,2024-05-10T16:00:00Z,16799,-1875,-1068,8448,25247,22304
2024-05-10T16:00:00Z,2024-05-10T16:05:00Z,16906,-1873,-1272,8469,25375,22230
2024-05-10T16:05:00Z,2024-05-10T16:10:00Z,17071,-1858,-1666,8508,25579,22055
2024-05-10T16:10:00Z,2024-05-10T16:15:00Z,17149,-1959,-1749,8559,25708,22000
2024-05-10T16:15:00Z,2024-05-10T16:20:00Z,17149,-1938,-1840,8503,25652,21874
2024-05-10T16:20:00Z,2024-05-10T16:25:00Z,17200,-2148,-1774,8492,25692,21770
2024-05-10T16:25:00Z,2024-05-10T16:30:00Z,17320,-2518,-1630,8505,25825,21677
2024-05-10T16:30:00Z,2024-05-10T16:35:00Z,17454,-2437,-1837,8351,25805,21531
2024-05-10T16:35:00Z,2024-05-10T16:40:00Z,17562,-2516,-2123,8462,26024,21385
2024-05-10T16:40:00Z,2024-05-10T16:45:00Z,17613,-2932,-1941,8535,26148,21275
2024-05-10T16:45:00Z,2024-05-10T16:50:00Z,17642,-3053,-2055,8569,26211,21103
2024-05-10T16:50:00Z,2024-05-10T16:55:00Z,17684,-3133,-2153,8585,26269,20983
2024-05-10T16:55:00Z,2024-05-10T17:00:00Z,17693,-3204,-2137,8489,26182,20841
2024-05-10T17:00:00Z,2024-05-10T17:05:00Z,17771,-3069,-2282,8362,26133,20782
2024-05-10T17:05:00Z,2024-05-10T17:10:00Z,18039,-3717,-2120,8344,26383,20546
2024-05-10T17:10:00Z,2024-05-10T17:15:00Z,18147,-3953,-1876,8120,26267,20438
2024-05-10T17:15:00Z,2024-05-10T17:20:00Z,18126,-3761,-1992,7955,26081,20328
2024-05-10T17:20:00Z,2024-05-10T17:25:00Z,18266,-3791,-2236,7980,26246,20219
2024-05-10T17:25:00Z,2024-05-10T17:30:00Z,18298,-4032,-2112,7965,26263,20119
2024-05-10T17:30:00Z,2024-05-10T17:35:00Z,18324,-4103,-2141,7984,26308,20064
2024-05-10T17:35:00Z,2024-05-10T17:40:00Z,18305,-4061,-2352,8075,26380,19967
2024-05-10T17:40:00Z,2024-05-10T17:45:00Z,18335,-3968,-2526,8045,26380,19886
2024-05-10T17:45:00Z,2024-05-10T17:50:00Z,18366,-4001,-2585,8005,26371,19785
2024-05-10T17:50:00Z,2024-05-10T17:55:00Z,18377,-4078,-2600,8010,26387,19709
2024-05-10T17:55:00Z,2024-05-10T18:00:00Z,18392,-4091,-2666,8008,26400,19643
2024-05-10T18:00:00Z,2024-05-10T18:05:00Z,18432,-3927,-2934,7962,26394,19533
2024-05-10T18:05:00Z,2024-05-10T18:10:00Z,18426,-3892,-3030,8005,26431,19509
2024-05-10T18:10:00Z,2024-05-10T18:15:00Z,18408,-3905,-2960,8018,26426,19561
2024-05-10T18:15:00Z,2024-05-10T18:20:00Z,18494,-4032,-2881,8046,26540,19627
2024-05-10T18:20:00Z,2024-05-10T18:25:00Z,18379,-4136,-2790,8092,26471,19545
2024-05-10T18:25:00Z,2024-05-10T18:30:00Z,18149,-4161,-2673,8168,26317,19483
2024-05-10T18:30:00Z,2024-05-10T18:35:00Z,17859,-4004,-2616,8168,26027,19407
2024-05-10T18:35:00Z,2024-05-10T18:40:00Z,17800,-3887,-2613,8057,25857,19357
2024-05-10T18:40:00Z,2024-05-10T18:45:00Z,17949,-3791,-2846,8047,25996,19359
2024-05-10T18:45:00Z,2024-05-10T18:50:00Z,17941,-3522,-3115,7978,25919,19282
2024-05-10T18:50:00Z,2024-05-10T18:55:00Z,17933,-3457,-3256,7948,25881,19168
2024-05-10T18:55:00Z,2024-05-10T19:00:00Z,18020,-3580,-3212,7940,25960,19168
2024-05-10T19:00:00Z,2024-05-10T19:05:00Z,18149,-4175,-2791,7997,26146,19180
2024-05-10T19:05:00Z,2024-05-10T19:10:00Z,18231,-4192,-2914,8025,26256,19150
2024-05-10T19:10:00Z,2024-05-10T19:15:00Z,18255,-4078,-3092,8003,26258,19088
2024-05-10T19:15:00Z,2024-05-10T19:20:00Z,18205,-3948,-3157,7990,26195,19090
2024-05-10T19:20:00Z,2024-05-10T19:25:00Z,18290,-3992,-3208,8003,26293,19093
2024-05-10T19:25:00Z,2024-05-10T19:30:00Z,18399,-4017,-3227,7972,26371,19127
2024-05-10T19:30:00Z,2024-05-10T19:35:00Z,18382,-3901,-3340,7947,26329,19088
2024-05-10T19:35:00Z,2024-05-10T19:40:00Z,18461,-3900,-3503,7988,26449,19046
2024-05-10T19:40:00Z,2024-05-10T19:45:00Z,18355,-3550,-3709,8007,26362,19103
2024-05-10T19:45:00Z,2024-05-10T19:50:00Z,18305,-3033,-3984,7912,26217,19200
2024-05-10T19:50:00Z,2024-05-10T19:55:00Z,18256,-2818,-4170,8016,26272,19284
2024-05-10T19:55:00Z,2024-05-10T20:00:00Z,18187,-2881,-4065,8029,26216,19270
2024-05-10T20:00:00Z,2024-05-10T20:05:00Z,18201,-2969,-4012,7999,26200,19219
2024-05-10T20:05:00Z,2024-05-10T20:10:00Z,18107,-2828,-4036,8037,26144,19280
2024-05-10T20:10:00Z,2024-05-10T20:15:00Z,18150,-2874,-3996,8080,26230,19360
2024-05-10T20:15:00Z,2024-05-10T20:20:00Z,17933,-2635,-3977,8030,25963,19351
2024-05-10T20:20:00Z,2024-05-10T20:25:00Z,17899,-2150,-4328,8013,25912,19434
2024-05-10T20:25:00Z,2024-05-10T20:30:00Z,17817,-2171,-4198,8043,25860,19491
2024-05-10T20:30:00Z,2024-05-10T20:35:00Z,17763,-2255,-4030,8051,25814,19529
2024-05-10T20:35:00Z,2024-05-10T20:40:00Z,17499,-2014,-3984,8047,25546,19548
2024-05-10T20:40:00Z,2024-05-10T20:45:00Z,17359,-1772,-4018,8105,25464,19674
2024-05-10T20:45:00Z,2024-05-10T20:50:00Z,17256,-1654,-4128,8183,25439,19657
2024-05-10T20:50:00Z,2024-05-10T20:55:00Z,16960,-1420,-4139,8318,25278,19719
2024-05-10T20:55:00Z,2024-05-10T21:00:00Z,16640,-1241,-4116,8464,25104,19747
2024-05-10T21:00:00Z,2024-05-10T21:05:00Z,16584,-1196,-4089,8597,25181,19896
2024-05-10T21:05:00Z,2024-05-10T21:10:00Z,16858,-1602,-3834,8684,25542,20106
2024-05-10T21:10:00Z,2024-05-10T21:15:00Z,16802,-1701,-3713,8701,25503,20089
2024-05-10T21:15:00Z,2024-05-10T21:20:00Z,16377,-1684,-3282,8725,25102,20136
2024-05-10T21:20:00Z,2024-05-10T21:25:00Z,15887,-1177,-3265,8833,24720,20278
2024-05-10T21:25:00Z,2024-05-10T21:30:00Z,15780,-999,-3259,8834,24614,20356
